          18  1.  1.  0  1 0.085   0.862  17.159   1.518   9.481
   15  1.    1   2212 12  0    0.2026   -0.0776    1.1712    1.5163    0.9383      3.7124    0.2018   18.3475
   16 -1.    1   -211 12  0    0.0864    0.0933    0.2572    0.3191    0.1396      3.7124    0.2018   18.3475
          18  1.  1.  0  1 0.242   0.406   7.230   2.022   4.460
    1 -1.   21     11  0  0    0.0000    0.0000   11.0000   11.0000    0.0005      0.0000    0.0000    0.0000
    2  1.   21   2212  0  0    0.0000    0.0000    0.0000    0.9383    0.9383      0.0000    0.0000    0.0000
    3  0.   21     22  1  0   -1.0825   -0.1477    4.5529    4.4610   -1.4220      0.0000    0.0000    0.0000
    4 -1.    1     11  1  0    1.0825    0.1477    6.4471    6.5390    0.0005      0.0000    0.0000    0.0000
    5 -0.   13      1  0  6   -0.7687    0.3297    4.3351    4.4150    0.0099      0.0000    0.0000    0.0000
    6  1.   13   2203  2  0   -0.3138   -0.4774    0.2178    0.9843    0.7713      0.0000    0.0000    0.0000
    7 -0.   12      1  5  9   -0.7687    0.3297    4.3351    4.4150    0.0099      0.0000    0.0000    0.0000
    8  1.   11   2203  6  9   -0.3138   -0.4774    0.2178    0.9843    0.7713      0.0000    0.0000    0.0000
    9  0.   11     92  7 10   -1.0825   -0.1477    4.5529    5.3993    2.6888      0.0000    0.0000    0.0000
   10  0.   11    113  9 13   -0.5485   -0.2408    1.2439    1.5870    0.7826      0.0000    0.0000    0.0000
   11  0.    1   2112  9  0   -0.2616    0.1561    2.0999    2.3206    0.9396      0.0000    0.0000    0.0000
   12  1.   11    213  9 15   -0.2723   -0.0630    1.2092    1.4917    0.8277      0.0000    0.0000    0.0000
   13  1.    1    211 10  0   -0.4514    0.1978    0.7088    0.8745    0.1396      0.0000    0.0000    0.0000
   14 -1.    1   -211 10  0   -0.0971   -0.4386    0.5350    0.7125    0.1396      0.0000    0.0000    0.0000
   15  1.    1    211 12  0   -0.4177    0.2474    0.7141    0.8747    0.1396      0.0000    0.0000    0.0000
   16  0.   11    111 12 17    0.1453   -0.3104    0.4950    0.6170    0.1350      0.0000    0.0000    0.0000
   17  0.    1     22 16  0    0.0285   -0.0167    0.1304    0.1345    0.0000      0.0000    0.0000    0.0000
   18  0.    1     22 16  0    0.1169   -0.2936    0.3647    0.4826    0.0000      0.0000    0.0000    0.0000
          25  1.  1.  0  1 0.073   0.689  14.063   1.032   7.572
    1 -1.   21     11  0  0    0.0000    0.0000   11.0000   11.0000    0.0005      0.0000    0.0000    0.0000
    2  1.   21   2212  0  0    0.0000    0.0000    0.0000    0.9383    0.9383      0.0000    0.0000    0.0000
    3  0.   21     22  1  0   -0.5375    0.1744    7.6216    7.5746   -1.0161      0.0000    0.0000    0.0000
    4 -1.    1     11  1  0    0.5375   -0.1744    3.3784    3.4254    0.0005      0.0000    0.0000    0.0000
    5  1.   13      2  0  6   -0.5675   -0.6230    7.4675    7.5149    0.0056      0.0000    0.0000    0.0000
    6  0.   13   2101  2  0    0.0301    0.7974    0.1541    0.9980    0.5793      0.0000    0.0000    0.0000
    7  1.   12      2  5  9   -0.5675   -0.6230    7.4675    7.5149    0.0056      0.0000    0.0000    0.0000
    8  0.   11   2101  6  9    0.0301    0.7974    0.1541    0.9980    0.5793      0.0000    0.0000    0.0000
    9  0.   11     92  7 10   -0.5375    0.1744    7.6216    8.5130    3.7500      0.0000    0.0000    0.0000
   10  0.   11    111  9 14   -0.3947   -0.4946    3.0197    3.0882    0.1350      0.0000    0.0000    0.0000
   11  0.   11    223  9 16    0.3113    0.3191    2.0312    2.2238    0.7879      0.0000    0.0000    0.0000
   12  1.    1   2212  9  0   -0.5464    0.1850    1.5368    1.8907    0.9383      0.0000    0.0000    0.0000
   13  0.   11    223  9 19    0.0923    0.1649    1.0339    1.3102    0.7823      0.0000    0.0000    0.0000
   14  0.    1     22 10  0   -0.1695   -0.1591    1.3826    1.4020    0.0000      0.0000    0.0000    0.0000
   15  0.    1     22 10  0   -0.2252   -0.3355    1.6371    1.6862    0.0000      0.0000    0.0000    0.0000
   16  1.    1    211 11  0    0.0232   -0.0082    0.7852    0.7979    0.1396      0.0000    0.0000    0.0000
   17 -1.    1   -211 11  0   -0.0061   -0.0515    0.1092    0.1847    0.1396      0.0000    0.0000    0.0000
   18  0.   11    111 11 22    0.2942    0.3789    1.1368    1.2412    0.1350      0.0000    0.0000    0.0000
   19  1.    1    211 13  0    0.0451   -0.0426    0.1679    0.2270    0.1396      0.0000    0.0000    0.0000
   20 -1.    1   -211 13  0    0.1655    0.3555    0.5919    0.7237    0.1396      0.0000    0.0000    0.0000
   21  0.   11    111 13 24   -0.1183   -0.1481    0.2741    0.3595    0.1350      0.0000    0.0000    0.0000
   22  0.    1     22 18  0    0.2711    0.3128    0.8422    0.9384    0.0000      0.0000    0.0000    0.0000
   23  0.    1     22 18  0    0.0231    0.0660    0.2946    0.3028    0.0000      0.0000    0.0000    0.0000
   24  0.    1     22 21  0   -0.1211   -0.1405    0.1593    0.2445    0.0000      0.0000    0.0000    0.0000
   25  0.    1     22 21  0    0.0027   -0.0075    0.1147    0.1150    0.0000      0.0000    0.0000    0.0000
          23  1.  1.  0  1 0.227   0.277   5.301   1.300   3.047
    1 -1.   21     11  0  0    0.0000    0.0000   11.0000   11.0000    0.0005      0.0000    0.0000    0.0000
    2  1.   21   2212  0  0    0.0000    0.0000    0.0000    0.9383    0.9383      0.0000    0.0000    0.0000
    3  0.   21     22  1  0   -0.5963    0.7620    3.1074    3.0483   -1.1401      0.0000    0.0000    0.0000
    4 -1.    1     11  1  0    0.5963   -0.7620    7.8926    7.9517    0.0005      0.0000    0.0000    0.0000
    5 -0.   13      1  0  6   -0.4937    1.0255    2.9339    3.1469    0.0099      0.0000    0.0000    0.0000
    6  1.   13   2203  2  0   -0.1026   -0.2635    0.1735    0.8397    0.7713      0.0000    0.0000    0.0000
    7 -0.   12      1  5  9   -0.4937    1.0255    2.9339    3.1469    0.0099      0.0000    0.0000    0.0000
    8  1.   11   2203  6  9   -0.1026   -0.2635    0.1735    0.8397    0.7713      0.0000    0.0000    0.0000
    9  0.   11     92  7 10   -0.5963    0.7620    3.1074    3.9866    2.3024      0.0000    0.0000    0.0000
   10  0.   11    111  9 13   -0.1338    0.2435    0.9140    0.9648    0.1350      0.0000    0.0000    0.0000
   11  1.    1   2212  9  0   -0.3360    0.9400    1.3387    1.9155    0.9383      0.0000    0.0000    0.0000
   12  0.   11    221  9 15   -0.1264   -0.4215    0.8546    1.1063    0.5475      0.0000    0.0000    0.0000
   13  0.    1     22 10  0   -0.0159    0.0325    0.0262    0.0447    0.0000      0.0000    0.0000    0.0000
   14  0.    1     22 10  0   -0.1179    0.2110    0.8878    0.9201    0.0000      0.0000    0.0000    0.0000
   15  0.   11    111 12 18   -0.1787   -0.2359    0.5548    0.6432    0.1350      0.0000    0.0000    0.0000
   16  0.   11    111 12 20   -0.0278   -0.1036    0.1156    0.2076    0.1350      0.0000    0.0000    0.0000
   17  0.   11    111 12 22    0.0801   -0.0820    0.1842    0.2555    0.1350      0.0000    0.0000    0.0000
   18  0.    1     22 15  0   -0.0454   -0.1383    0.3563    0.3849    0.0000      0.0000    0.0000    0.0000
   19  0.    1     22 15  0   -0.1333   -0.0976    0.1986    0.2583    0.0000      0.0000    0.0000    0.0000
   20  0.    1     22 16  0   -0.0156   -0.0766   -0.0098    0.0788    0.0000      0.0000    0.0000    0.0000
   21  0.    1     22 16  0   -0.0122   -0.0270    0.1254    0.1288    0.0000      0.0000    0.0000    0.0000
   22  0.    1     22 17  0    0.0008    0.0021    0.1262    0.1262    0.0000      0.0000    0.0000    0.0000
   23  0.    1     22 17  0    0.0793   -0.0841    0.0580    0.1293    0.0000      0.0000    0.0000    0.0000
          11  1.  1.  0  1 0.238   0.211   4.206   1.040   2.325
    1 -1.   21     11  0  0    0.0000   -0.0000   11.0000   11.0000    0.0005      0.0000   -0.0000    0.0000
    2  1.   21   2212  0  0    0.0000   -0.0000    0.0000    0.9383    0.9383      0.0000   -0.0000    0.0000
    3  0.   21     22  1  0    0.8923    0.1463    2.3733    2.3261   -1.0196      0.0000   -0.0000    0.0000
    4 -1.    1     11  1  0   -0.8923   -0.1463    8.6267    8.6739    0.0005      0.0000   -0.0000    0.0000
    5  1.   13      2  0  6    1.0423    0.0999    2.4451    2.6599    0.0056      0.0000   -0.0000    0.0000
    6  0.   13   2101  2  0   -0.1500    0.0463   -0.0718    0.6045    0.5793      0.0000   -0.0000    0.0000
    7  1.   12      2  5  9    1.0423    0.0999    2.4451    2.6599    0.0056      0.0000   -0.0000    0.0000
    8  0.   11   2101  6  9   -0.1500    0.0463   -0.0718    0.6045    0.5793      0.0000   -0.0000    0.0000
    9  0.   11     92  7 10    0.8923    0.1463    2.3733    3.2644    2.0508      0.0000   -0.0000    0.0000
   10  1.    1    211  9  0    1.0303    0.4113    1.8137    2.1306    0.1396      0.0000   -0.0000    0.0000
   11  0.    1   2112  9  0   -0.1380   -0.2651    0.5596    1.1337    0.9396      0.0000   -0.0000    0.0000
          17  1.  1.  0  1 0.104   0.815  15.954   1.743   8.958
    1 -1.   21     11  0  0    0.0000   -0.0000   11.0000   11.0000    0.0005      0.0000   -0.0000    0.0000
    2  1.   21   2212  0  0    0.0000   -0.0000    0.0000    0.9383    0.9383      0.0000   -0.0000    0.0000
    3  0.   21     22  1  0    0.0619    0.5594    9.0400    8.9608   -1.3201      0.0000   -0.0000    0.0000
    4 -1.    1     11  1  0   -0.0619   -0.5594    1.9600    2.0392    0.0005      0.0000   -0.0000    0.0000
    5  0.   13     -1  0  0   -0.2219    0.3827    7.8568    7.8693    0.0099      0.0000   -0.0000    0.0000
    6  1.   13      2  2  5    0.0147    0.6400    0.6353    0.9019    0.0056      0.0000   -0.0000    0.0000
    7  0.    1   2112  2  0    0.2617   -0.4434    0.7075    1.2839    0.9396      0.0000   -0.0000    0.0000
    8  1.   12      2  6 10    0.0147    0.6400    0.6353    0.9019    0.0056      0.0000   -0.0000    0.0000
    9  0.   11     -1  5 10   -0.2219    0.3827    7.8568    7.8693    0.0099      0.0000   -0.0000    0.0000
   10  0.   11     92  8 11   -0.2072    1.0227    8.4921    8.7712    1.9310      0.0000   -0.0000    0.0000
   11  1.    1    211 10  0   -0.2587    0.2974    0.9125    1.0037    0.1396      0.0000   -0.0000    0.0000
   12 -1.    1   -211 10  0   -0.1031    0.1362    0.1397    0.2611    0.1396      0.0000   -0.0000    0.0000
   13  1.   11    213 10 14    0.1547    0.5891    7.4399    7.5063    0.7881      0.0000   -0.0000    0.0000
   14  1.    1    211 13  0    0.0359    0.0589    5.0213    5.0237    0.1396      0.0000   -0.0000    0.0000
   15  0.   11    111 13 16    0.1188    0.5302    2.4186    2.4826    0.1350      0.0000   -0.0000    0.0000
   16  0.    1     22 15  0    0.0606    0.0870    0.3284    0.3451    0.0000      0.0000   -0.0000    0.0000
   17  0.    1     22 15  0    0.0582    0.4432    2.0903    2.1375    0.0000      0.0000   -0.0000    0.0000
          14  1.  1.  0  1 0.290   0.293   5.172   1.757   3.222
    1 -1.   21     11  0  0    0.0000    0.0000   11.0000   11.0000    0.0005      0.0000    0.0000    0.0000
    2  1.   21   2212  0  0    0.0000    0.0000    0.0000    0.9383    0.9383      0.0000    0.0000    0.0000
    3  0.   21     22  1  0   -0.9852    0.5147    3.3026    3.2227   -1.3254      0.0000    0.0000    0.0000
    4 -1.    1     11  1  0    0.9852   -0.5147    7.6974    7.7773    0.0005      0.0000    0.0000    0.0000
    5 -0.   13      1  0  6   -1.2087    0.6143    3.0087    3.3001    0.0099      0.0000    0.0000    0.0000
    6  1.   13   2203  2  0    0.2235   -0.0996    0.2939    0.8609    0.7713      0.0000    0.0000    0.0000
    7 -0.   12      1  5  9   -1.2087    0.6143    3.0087    3.3001    0.0099      0.0000    0.0000    0.0000
    8  1.   11   2203  6  9    0.2235   -0.0996    0.2939    0.8609    0.7713      0.0000    0.0000    0.0000
    9  0.   11     92  7 10   -0.9852    0.5147    3.3026    4.1610    2.2741      0.0000    0.0000    0.0000
   10  0.   11    113  9 13   -0.0377    0.0213    0.7856    1.0610    0.7118      0.0000    0.0000    0.0000
   11  0.    1   2112  9  0   -0.9437    0.6387    2.4922    2.8970    0.9396      0.0000    0.0000    0.0000
   12  1.    1    211  9  0   -0.0038   -0.1453    0.0248    0.2030    0.1396      0.0000    0.0000    0.0000
   13 -1.    1   -211 10  0   -0.2259    0.1115    0.7550    0.8081    0.1396      0.0000    0.0000    0.0000
   14  1.    1    211 10  0    0.1882   -0.0902    0.0306    0.2529    0.1396      0.0000    0.0000    0.0000
          18  1.  1.  0  1 0.110   0.510  10.254   1.158   5.610
    1 -1.   21     11  0  0   -0.0000    0.0000   11.0000   11.0000    0.0005     -0.0000    0.0000    0.0000
    2  1.   21   2212  0  0   -0.0000    0.0000    0.0000    0.9383    0.9383     -0.0000    0.0000    0.0000
    3  0.   21     22  1  0    0.6753   -0.3293    5.6644    5.6118   -1.0761     -0.0000    0.0000    0.0000
    4 -1.    1     11  1  0   -0.6753    0.3293    5.3356    5.3882    0.0005     -0.0000    0.0000    0.0000
    5  1.   13      2  0  6   -0.0529    0.4628    4.6392    4.6625    0.0056     -0.0000    0.0000    0.0000
    6  0.   13   2101  2  0   -0.2014   -0.1348    0.5184    0.8143    0.5793     -0.0000    0.0000    0.0000
    7  0.   11    111  2 13    0.9465   -0.6057    0.8998    1.4459    0.1350     -0.0000    0.0000    0.0000
    8  1.   12      2  5 10   -0.0529    0.4628    4.6392    4.6625    0.0056     -0.0000    0.0000    0.0000
    9  0.   11   2101  6 10   -0.2014   -0.1348    0.5184    0.8143    0.5793     -0.0000    0.0000    0.0000
   10  0.   11     91  8 11   -0.2542    0.3279    5.1576    5.4768    1.7951     -0.0000    0.0000    0.0000
   11  0.    1   2112 10  0   -0.0990    0.4503    3.5348    3.6865    0.9396     -0.0000    0.0000    0.0000
   12  1.   11    213 10 15   -0.1553   -0.1223    1.6229    1.7904    0.7299     -0.0000    0.0000    0.0000
   13  0.    1     22  7  0    0.4028   -0.3374    0.4099    0.6664    0.0000     -0.0000    0.0000    0.0000
   14  0.    1     22  7  0    0.5437   -0.2683    0.4898    0.7794    0.0000     -0.0000    0.0000    0.0000
   15  1.    1    211 12  0    0.0693   -0.3253    1.2004    1.2534    0.1396     -0.0000    0.0000    0.0000
   16  0.   11    111 12 17   -0.2246    0.2030    0.4224    0.5369    0.1350     -0.0000    0.0000    0.0000
   17  0.    1     22 16  0   -0.2280    0.1856    0.4272    0.5186    0.0000     -0.0000    0.0000    0.0000
   18  0.    1     22 16  0    0.0034    0.0173   -0.0048    0.0183    0.0000     -0.0000    0.0000    0.0000
          17  1.  1.  0  1 0.077   0.659  13.444   1.045   7.250
    1 -1.   21     11  0  0    0.0000   -0.0000   11.0000   11.0000    0.0005      0.0000   -0.0000    0.0000
    2  1.   21   2212  0  0    0.0000   -0.0000    0.0000    0.9383    0.9383      0.0000   -0.0000    0.0000
    3  0.   21     22  1  0    0.5686    0.1749    7.2991    7.2516   -1.0223      0.0000   -0.0000    0.0000
    4 -1.    1     11  1  0   -0.5686   -0.1749    3.7009    3.7484    0.0005      0.0000   -0.0000    0.0000
    5  1.   13      2  0  6    0.4365   -0.1484    7.3282    7.3427    0.0056      0.0000   -0.0000    0.0000
    6  0.   13   2103  2  0    0.1321    0.3233   -0.0291    0.8472    0.7713      0.0000   -0.0000    0.0000
    7  1.   12      2  5  9    0.4365   -0.1484    7.3282    7.3427    0.0056      0.0000   -0.0000    0.0000
    8  0.   11   2103  6  9    0.1321    0.3233   -0.0291    0.8472    0.7713      0.0000   -0.0000    0.0000
    9  0.   11     92  7 10    0.5686    0.1749    7.2991    8.1899    3.6666      0.0000   -0.0000    0.0000
   10  1.    1    321  9  0    0.1105    0.0371    0.7739    0.9253    0.4936      0.0000   -0.0000    0.0000
   11  0.   11   -311  9 13    0.2674   -0.1092    5.6299    5.6593    0.4977      0.0000   -0.0000    0.0000
   12  0.   11   2114  9 14    0.1907    0.2470    0.8953    1.6054    1.2955      0.0000   -0.0000    0.0000
   13  0.    1    130 11  0    0.2674   -0.1092    5.6299    5.6593    0.4977      0.0000   -0.0000    0.0000
   14  0.    1   2112 12  0   -0.0163    0.3646    0.8682    1.3303    0.9396      0.0000   -0.0000    0.0000
   15  0.   11    111 12 16    0.2070   -0.1176    0.0271    0.2750    0.1350      0.0000   -0.0000    0.0000
   16  0.    1     22 15  0    0.0917   -0.0767    0.0778    0.1426    0.0000      0.0000   -0.0000    0.0000
   17  0.    1     22 15  0    0.1153   -0.0410   -0.0507    0.1324    0.0000      0.0000   -0.0000    0.0000
          19  1.  1.  0  1 0.087   0.634  12.820   1.139   6.967
    1 -1.   21     11  0  0    0.0000   -0.0000   11.0000   11.0000    0.0005      0.0000   -0.0000    0.0000
    2  1.   21   2212  0  0    0.0000   -0.0000    0.0000    0.9383    0.9383      0.0000   -0.0000    0.0000
    3  0.   21     22  1  0    0.5489    0.3369    7.0212    6.9694   -1.0674      0.0000   -0.0000    0.0000
    4 -1.    1     11  1  0   -0.5489   -0.3369    3.9788    4.0306    0.0005      0.0000   -0.0000    0.0000
    5 -1.   13     -2  0  0    0.8535   -0.0465    5.1339    5.2046    0.0056      0.0000   -0.0000    0.0000
    6 -0.   13      1  2  5   -0.6508    0.0487    0.6622    0.9298    0.0099      0.0000   -0.0000    0.0000
    7  2.   11   2224  2 10    0.3558    0.3283    1.3222    1.8643    1.2219      0.0000   -0.0000    0.0000
    8 -0.   12      1  6 12   -0.6508    0.0487    0.6622    0.9298    0.0099      0.0000   -0.0000    0.0000
    9 -1.   11     -2  5 12    0.8535   -0.0465    5.1339    5.2046    0.0056      0.0000   -0.0000    0.0000
   10  1.    1   2212  7  0    0.2118    0.1219    0.7572    1.2302    0.9383      0.0000   -0.0000    0.0000
   11  1.    1    211  7  0    0.1440    0.2064    0.5650    0.6341    0.1396      0.0000   -0.0000    0.0000
   12  0.   11     92  8 13    0.2028    0.0022    5.7961    6.1344    1.9986      0.0000   -0.0000    0.0000
   13 -1.    1   -211 12  0   -0.1398   -0.2029    0.2114    0.3534    0.1396      0.0000   -0.0000    0.0000
   14  0.   11    111 12 16   -0.5056    0.3217    1.9563    2.0505    0.1350      0.0000   -0.0000    0.0000
   15  0.   11    111 12 18    0.8482   -0.1165    3.6284    3.7305    0.1350      0.0000   -0.0000    0.0000
   16  0.    1     22 14  0   -0.4911    0.3164    1.9463    2.0321    0.0000      0.0000   -0.0000    0.0000
